0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.340455911230212e-17 2.954763571959364e-16 0.19922863909294117 0.44851190586442763 0.7763297977739098 0.8419515471099737 1.2424517324093052 1.4625979883677795 1.5676139248558723 2.2187394630232693 2.835138546162559 3.000000000000001 3.0000000000000018 3.056789344894626 3.2126610954361703 3.3735930540764176 4.039863560955195 4.632696386603914 5.922785673146365 6.283277988539331 8.147293069404267 8.513089584990592 9.225386697293107 
-7.949866350184136e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.31344287624278916 0.5377430503388645 0.8674509140344299 1.0000000000000009 1.0582642054317355 1.1806087989601173 1.6889014786614183 2.071136261125063 2.515726588742098 2.665913448179314 3.0 3.0000000000000018 3.511395856142993 4.3122196104588015 4.635036518766525 4.823118093524661 4.883533727092437 5.945237159020391 8.167695801605005 9.92334794685219 10.381892336686006 11.310247637650086 12.207087690485011 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.8175973046893365e-16 4.884332543550189e-16 0.19806226419516168 0.1980622641951624 0.2657328324280189 0.6445641431405277 0.6832655796534278 1.0 1.0000000000000004 1.1644258752028702 1.4455106578190107 1.5549581320873693 1.5549581320873742 1.9999999999999998 2.917466628936837 3.2105537794626966 3.246979603717462 3.246979603717469 3.5727131076414387 5.988603178559789 10.107164217155383 
-1.3002897554617993e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.26097972822978477 0.6069216109096087 0.7405760586811091 0.8511903509364203 0.9999999999999991 1.026102252572312 1.3680849697790494 1.5163216392566072 1.7731775247476778 1.896803214565115 1.9999999999999987 1.9999999999999991 2.0298691621496596 3.241695992452711 3.986135417868009 4.000000000000001 4.528447194163719 4.909982710395965 6.929763726362187 7.764764911698671 10.074625694555632 11.309468835236444 12.185089005439298 
-2.553563276633414e-16 -2.220446049250313e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.64952690806251e-17 2.1132484141648913e-16 5.654744932204807e-16 0.48586307066470874 0.5857864376269054 0.9999999999999993 0.9999999999999998 1.0000000000000007 1.9999999999999958 1.9999999999999998 2.4280067316837983 3.0 3.0000000000000004 3.000000000000004 3.4142135623730945 5.086130197651494 
(-6.758785430404397e-16-1.5216593222900422e-16j) (-6.758785430404397e-16+1.5216593222900422e-16j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.11081960911810644+0j) (0.48752051144280295+0j) (0.7103004712853582+0j) (0.9388847577079382+0j) (1.6385663339820566+0j) (1.9412534331548548+0j) (2+0j) (2.1013495630362526+0j) (2.4872911588637296+0j) (2.7709508099185425+0j) (3.6774311731301697+0j) (3.903017833713751+0j) (4.000000000000001+0j) (4.462163517423844+0j) (4.793266761494687+0j) (5.716791205608125+0j) (7.149170482505485+0j) (7.78137255538629+0j) (9.02336927627344+0j) (10.306480545954615+0j) 
-7.039797464579794e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.671576389258109e-16 0.24825009762830352 0.41163600931489597 0.5063328209338379 0.7530203962825333 1.0000000000000016 1.4064206546327118 1.4949674342557957 2.0 2.4450418679126273 2.470175038148667 3.0000000000000075 3.1766554622378997 3.80193773580484 5.1819433360524085 6.103619146795527 
-7.028911014169257e-17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.036125279553053e-17 1.4798900908223313e-16 1.6610126277952554e-16 2.220446049250313e-16 2.220446049250313e-16 0.48586307066470885 0.9999999999999986 0.999999999999999 1.0000000000000004 1.0000000000000004 1.0000000000000007 1.9999999999999982 2.0000000000000004 2.4280067316837957 2.9999999999999973 2.999999999999999 3.000000000000001 5.086130197651499 
-2.6814231822980484e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.2541195974659193e-17 3.8163916471489756e-17 6.681964402616345e-16 0.13887172511551282 0.4137780547152939 0.5306861420976571 0.9999999999999993 0.9999999999999999 1.0000000000000002 1.1122530736949323 1.7244965010071853 1.9999999999999991 2.404148310530006 2.514609334836543 2.9999999999999987 3.0000000000000018 3.803859987514863 4.946764563600383 5.410532306887621 
-1.2393930962455765e-16 -3.367702055640532e-17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.498182717609374e-18 1.850554767850042e-16 0.48586307066470885 0.9999999999999998 1.0000000000000004 1.0000000000000004 2.0 2.0 2.4280067316837988 2.9999999999999982 2.999999999999999 3.0000000000000004 5.086130197651496 
-7.154687550866156e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.15063956665432618 0.23827507964180736 0.8954193647611826 1.0823980050062905 1.432018119627075 1.5803670613818213 1.8009826741117203 1.9517222129338363 1.9999999999999996 2.0 2.441298932314001 3.199784798594158 3.6817898517079555 3.8967101581286054 4.456831905594267 4.5060654857385956 6.778145436964085 8.371576773585112 9.32866611062229 10.20730846263289 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.4735638306483109e-15 0.32265682316429883 0.6110564038230638 0.7632481981597332 0.7909905393080087 0.8585537368231004 1.0000000000000002 1.0720941586238781 1.4961378844723454 1.5553915642730727 1.868117987048099 1.9999999999999993 2.5490202683127383 3.2338228484494973 3.9490653360555323 4.115759295214393 4.495303135857389 5.562119446211597 6.405258626543151 6.474799735057623 8.036049794294387 9.172019049774853 10.496247372222689 11.17228779631058 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0276345198288693e-15 0.1976573516947783 0.2644809051881038 0.6123881784151908 0.9477289568067138 1.500853360465364 1.7003635651932267 2.0282945010517146 2.599223093259831 2.8578314955315163 3.0000000000000013 3.0000000000000044 3.2087357242647205 3.3057597566342913 4.412513591866107 4.85528890953073 4.915490876842073 7.655958187088625 9.350501989059849 10.204873083612751 11.210744583161308 12.171311890333122 
-2.3273091301460747e-16 -1.1005048239586997e-16 -3.367702055640532e-17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.1777205664214918e-16 0.4116360093148958 0.7530203962825338 0.9999999999999997 0.9999999999999998 1.40642065463271 1.999999999999999 2.0 2.0 2.44504186791263 2.9999999999999982 2.999999999999999 3.801937735804846 5.181943336052395 
(-7.219024598398507e-16+0j) (-3.6271317285610527e-16-8.336231271411351e-18j) (-3.6271317285610527e-16+8.336231271411351e-18j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (2.4940373288292614e-16+0j) (5.602510809269392e-16+0j) (0.38196601125010543+0j) (0.9999999999999993+0j) (0.9999999999999993+0j) (1.0000000000000002+0j) (1.0000000000000013+0j) (1.6972243622680048+0j) (1.9999999999999973+0j) (2.0000000000000004+0j) (2.618033988749896+0j) (2.9999999999999982+0j) (3.0000000000000004+0j) (3.0000000000000036+0j) (5.000000000000002+0j) (5.3027756377319974+0j) 
-3.928603600779116e-16 -5.0522859201682664e-17 -3.367702055640532e-17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.11669273510986977 0.5284183407384009 0.7815855830875932 0.9999999999999998 1.093482591232846 1.63397178040697 1.7499156979931567 2.0000000000000013 2.458124212165946 2.7706135622517083 2.999999999999999 2.9999999999999996 3.0 3.491071716440902 4.000000000000002 5.114323095916044 6.680083342029803 7.5817173426267646 
-1.0697860951677516e-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.09496044581124909 0.19806226419516168 0.2592413950008627 0.3946997383489847 0.43548123594985705 0.7875162467354544 0.9999999999999999 1.064405063175057 1.3695964498177353 1.409599424743722 1.554958132087371 1.7393814363311146 2.457101263780547 2.569894355918554 2.8544207708060947 2.999999999999999 3.1829785667863173 3.2469796037174716 3.3379909696352073 3.852270911286087 4.770634251500658 6.249256457542348 6.9721363832275545 9.19843463360261 
-7.841767744296712e-17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.078277956288295e-17 0.3674319838484002 0.7926471033807254 1.0000000000000004 1.0033706262853044 2.1083247946070323 2.5325201674984608 2.6719415877840853 3.0 3.6191577037310823 4.184622428267171 5.570790466766986 5.801667594299601 6.092419064544818 6.8232521403847635 7.4795028233301135 8.549771131546457 10.402580383724999 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.349237238198546e-16 1.405155193247696e-16 0.2955119204078979 0.4858630706647087 0.5978696229992639 1.0 1.1449365148272186 2.329504743250272 2.428006731683795 2.4734223278601415 2.999999999999998 3.963528734489058 5.086130197651492 5.195226136166153 
-4.960077901635528e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.703957522034255e-16 0.5115005309907226 0.9661260173581643 0.9999999999999983 1.9999999999999996 2.2157031466571877 2.631812804104801 2.8898498556809837 2.9999999999999996 3.375408803583715 4.435940438923506 4.6588690922845055 5.1834260773187735 5.3307938278578035 5.931201855756109 7.870879770379613 8.355332414838292 9.389033680105525 10.463380768816963 11.188363437075113 12.017520783744096 12.584856694524236 
-2.576401441785179e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1812014992172911 0.2987209806384746 0.6442953365877386 0.7239632743812138 0.8407875179548271 1.0000000000000004 1.0000000000000004 1.0000000000000013 1.1817875893617866 1.2009900725811418 1.505773514159783 1.6905627668294751 1.8065093883833796 3.1495968777913923 3.226733201828583 3.3335768698056616 4.437884787049142 4.985580341616891 6.275862155883593 6.902878538662994 8.372558917333203 10.24073636993337 
-6.188927022066011e-16 -1.6360610782806262e-16 -3.367702055640532e-17 -3.367702055640532e-17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4659298032772682 0.9999999999999998 0.9999999999999998 1.0 1.0000000000000002 1.0000000000000002 2.0 2.0 2.0 2.4826959549916947 2.999999999999999 2.999999999999999 2.9999999999999996 3.0000000000000013 6.05137424173104 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.939407564814859e-16 1.12716815437273e-15 0.6741374327151879 0.9700085923554419 1.1482129297063683 2.0 2.1976967248820936 2.6332915584483096 2.7610925378341125 3.305897613951357 3.422613408835107 4.469269494465675 4.920513524498042 5.182148964493207 5.365138890695175 5.9584449404646715 7.611296661613018 8.140798298979579 9.062706991079134 10.45340022289234 11.177910245548246 12.01600342689271 12.529417539650135 
-1.1188052892362603e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.769718791745285e-17 1.0108284802419059e-16 8.819768165527394e-16 0.4858630706647091 0.518805695907984 0.7541321640043065 0.9999999999999999 1.0 1.0562686349181838 1.5009296568138677 2.3111078174659836 2.428006731683798 2.9999999999999973 2.999999999999999 3.0000000000000013 3.375560846149148 4.170086486626033 4.231703818783675 5.086130197651487 5.582471389191107 6.256276273400792 7.2426572167389365 
-2.220446049250313e-16 -1.676899915832493e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.280953750661755e-17 1.6692259945840995e-16 0.4858630706647088 0.999999999999999 0.9999999999999998 0.9999999999999999 1.0 2.0 2.4280067316838 2.999999999999999 3.0 3.0 3.000000000000001 5.086130197651494 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7826454256045742e-16 2.2534658108597065e-16 8.48359777305313e-16 0.48586307066470885 0.5188056959079836 0.9999999999999998 1.0000000000000007 1.0000000000000007 2.3111078174659823 2.4280067316837965 2.9999999999999996 3.0000000000000004 3.0000000000000027 3.999999999999998 4.0 4.000000000000002 4.170086486626032 5.0 5.086130197651498 
-2.279154721422032e-16 -2.220446049250313e-16 -6.475167683357657e-17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.405155193247696e-16 0.4858630706647087 0.4858630706647093 0.9999999999999997 0.9999999999999998 1.0000000000000002 1.0000000000000004 2.428006731683795 2.4280067316837997 2.999999999999998 3.0 3.0 3.0000000000000004 5.0861301976514905 5.086130197651492 
-2.220446049250313e-16 -1.2369325249589837e-16 -1.0189913423720435e-16 -9.235475510618871e-17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.1165368582281424e-17 0.485863070664709 0.9999999999999997 0.9999999999999998 1.0 1.9999999999999987 2.0 2.4280067316838 2.9999999999999982 3.0 3.0 5.086130197651494 
-2.549514550020771e-16 -2.26406060900522e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.870252094835225e-17 1.3217772720822311e-15 0.4858630706647093 0.519891332737818 0.9999999999999998 1.0 1.0 1.0000000000000002 1.0000000000000004 1.000000000000002 1.2377429500830932 2.428006731683796 2.9999999999999996 3.0000000000000018 3.0000000000000058 3.169900584504091 4.969173878589361 5.086130197651496 7.103291254085643 
(-1.3612774965826848e-16+0j) (-9.169946919008874e-17+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (6.646302972840326e-17+0j) (7.628072458395697e-17-5.559019251783364e-18j) (7.628072458395697e-17+5.559019251783364e-18j) (0.2955119204078974+0j) (0.5978696229992636+0j) (0.9999999999999992+0j) (1+0j) (1.144936514827219+0j) (1.9999999999999998+0j) (2.000000000000001+0j) (2.3295047432502733+0j) (2.4734223278601415+0j) (2.9999999999999987+0j) (3.0000000000000004+0j) (3.963528734489063+0j) (5.195226136166143+0j) 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.279471193786316e-16 9.576712280062407e-16 0.15385399923632376 0.30886063482190473 0.6304203121703162 0.8435633363382345 1.0340287792560794 1.4510929051405788 1.850909710319066 1.9999999999999996 1.9999999999999996 2.0 2.0000000000000004 2.7004104647403424 3.508955802375265 3.9733889769781117 4.40412695401253 4.488322949922832 6.178587867350155 8.030855523703059 9.322148357439364 11.120473426195876 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.539595060892797e-16 0.11920539178995578 0.19806226419516157 0.26592590903835395 0.38196601125010515 0.6007353930476695 0.9999999999999997 0.9999999999999998 1.0 1.4551509610683386 1.5549581320873727 1.8138957971794714 2.463477423667656 2.618033988749894 3.1777660929775386 3.2469796037174596 3.662321491712242 4.351189028435873 9.090332511082913 
-1.7410029550811313e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0206028882883913e-17 1.466445121515442e-16 3.0357711998472195e-16 0.38196601125010504 0.5606883283161248 0.9999999999999999 0.9999999999999999 1.0 1.0 2.0 2.3388796858734957 2.6180339887498945 2.999999999999998 2.9999999999999982 3.000000000000001 3.0000000000000013 6.100431985810381 
-1.5242537972453149e-16 -1.1102230246251565e-16 -5.243921636996076e-18 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.405155193247696e-16 0.4858630706647087 0.4858630706647087 0.9999999999999994 0.9999999999999999 1.0 1.0000000000000004 2.428006731683795 2.4280067316837957 3.0000000000000004 3.0000000000000004 3.0000000000000013 3.000000000000003 5.08613019765149 5.086130197651492 
-4.242498385808266e-16 -2.220446049250313e-16 -1.476712947432312e-16 -1.8514975461999023e-17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.16260824098652416 0.5188056959079845 0.6269940844892672 1.0 1.0000000000000004 1.507213674046641 2.0 2.000000000000001 2.3111078174659894 2.5026624160612516 3.0 4.170086486626023 5.200521584416321 
-8.017426593949306e-16 -1.300469507769217e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1325458643883399 0.23347753340615393 0.5464335911913059 0.8935594411232358 1.4536482392527685 1.5780760237495555 1.7639098541994294 1.8845075420586839 1.9999999999999991 2.0000000000000004 2.029600860724794 2.2525028713037787 2.7148158872537786 2.999999999999997 3.212177572822042 3.8911072316971627 4.516044010458513 5.209258264096751 7.108291910520972 8.839254938250555 9.576282845949978 11.164505517552158 
(-2.093840009293609e-16+0j) (-1.4941251602923758e-16+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (3.340581130197634e-16-3.652616626847299e-17j) (3.340581130197634e-16+3.652616626847299e-17j) (0.4858630706647086+0j) (0.9999999999999991+0j) (1.0000000000000013+0j) (1.0000000000000013+0j) (1.9999999999999993+0j) (2+0j) (2.4280067316837983+0j) (2.9999999999999987+0j) (2.999999999999999+0j) (3.000000000000001+0j) (3.999999999999999+0j) (5.086130197651494+0j) 
-1.180032735634329e-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.827972502786947e-16 0.10158932994038851 0.4126636641262973 0.48544606726794 0.9999999999999984 1.0000000000000007 1.1091185884440065 1.5748055992561243 1.831998780935515 2.4491915329547456 2.658516627283072 2.999999999999999 3.0000000000000027 3.8044491224212464 4.927228259650056 5.177995334004321 5.466997093716282 
-1.3515011966561024e-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14583290569373897 0.2236553356466203 0.6307880596673197 0.7930672204517253 1.0000000000000002 1.2741091782449787 1.4971996886356498 1.7952009190037015 1.9210735414309896 2.0000000000000004 2.6845105996520675 3.138534078887339 3.275535613588601 3.54668255541786 3.868248495075212 4.210524334422265 4.381274338446953 4.999999999999998 5.441857800935742 8.792308062357842 9.387106125111073 10.992491147330352 
(-1.4203065520378722e-16+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (6.629338852044199e-17-4.779495201006306e-17j) (6.629338852044199e-17+4.779495201006306e-17j) (1.562421812081886e-16+0j) (2.200422559566534e-16+0j) (7.642719715264251e-16+0j) (0.2932853968750713+0j) (0.743630415751917+0j) (0.9999999999999992+0j) (0.9999999999999996+0j) (1+0j) (1.0000000000000007+0j) (1.41404896492684+0j) (1.9999999999999991+0j) (1.9999999999999996+0j) (2.0000000000000018+0j) (3.0000000000000004+0j) (3.000000000000001+0j) (3.6841155697132413+0j) (4.180650143968031+0j) (5.684269508764903+0j) 
